date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:47:43	84443/84443	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:47:45%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/arcturis.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/arcturis.jpg	(from https://kota.co.uk/b2b-tech-software-saas)
22:47:45	97213/97213	---MCZ	200	added ('OK')	text/html	etag:W/%223fb3b0756e1825788812c22b00edc472%22	https://kota.co.uk/work/antheon	C:/xampp/htdocs/artistic/kota.co.uk/work/antheon.html	(from https://kota.co.uk/b2b-tech-software-saas)
22:47:46	111632/111632	---MCZ	200	added ('OK')	text/html	etag:W/%2264796f723d73cece54c8f429ab6549f9%22	https://kota.co.uk/blog/tech-against-the-grain-tech-brands-redefining-the-industry	C:/xampp/htdocs/artistic/kota.co.uk/blog/tech-against-the-grain-tech-brands-redefining-the-industry.html	(from https://kota.co.uk/b2b-tech-software-saas)
22:47:46	127/127	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2003%20Jul%202024%2017:47:47%20GMT	https://kota.co.uk/work/optomen/	C:/xampp/htdocs/artistic/kota.co.uk/work/optomen/index.html	(from https://kota.co.uk/b2b-tech-software-saas)
22:47:46	218728/218728	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:47:47%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/logo-design.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/logo-design.jpg	(from https://kota.co.uk/b2b-tech-software-saas)
22:47:47	132/132	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2003%20Jul%202024%2017:47:48%20GMT	https://kota.co.uk/work/hassan-allam/	C:/xampp/htdocs/artistic/kota.co.uk/work/hassan-allam/index.html	(from https://kota.co.uk/b2b-tech-software-saas)
22:47:47	75684/75684	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:47:48%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/bento3.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/bento3.jpg	(from https://kota.co.uk/b2b-tech-software-saas)
22:47:47	138839/138839	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:47:49%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/content-functionality.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/content-functionality.jpg	(from https://kota.co.uk/b2b-tech-software-saas)
22:47:49	144519/144519	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:47:49%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/cynozure.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/cynozure.jpg	(from https://kota.co.uk/b2b-tech-software-saas)
22:47:50	272857/272857	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:47:51%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/bento1-3.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/bento1-3.jpg	(from https://kota.co.uk/b2b-transformation)
22:47:50	239184/239184	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:47:51%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/07.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/07.jpg	(from https://kota.co.uk/b2b-transformation)
22:47:51	111843/111843	---MCZ	200	added ('OK')	text/html	etag:W/%2216e253aba96036cc6224fef4798d9045%22	https://kota.co.uk/blog/how-to-inject-fresh-energy-into-established-b2b-brands	C:/xampp/htdocs/artistic/kota.co.uk/blog/how-to-inject-fresh-energy-into-established-b2b-brands.html	(from https://kota.co.uk/b2b-transformation)
22:47:52	275059/275059	---MC-	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2017:47:52%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/bms-stat.png	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/bms-stat.png	(from https://kota.co.uk/b2b-transformation)
22:47:52	589472/589472	---MC-	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2017:47:53%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/stat-cynozure.png	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/stat-cynozure.png	(from https://kota.co.uk/b2b-transformation)
22:47:53	704187/704187	---MC-	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2017:47:54%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/DK-Stat.png	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/DK-Stat.png	(from https://kota.co.uk/b2b-transformation)
22:47:55	128777/128777	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:47:55%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/brand-manifesto.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/brand-manifesto.jpg	(from https://kota.co.uk/b2b-transformation)
22:47:55	147165/147165	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:47:55%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/zebra.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/zebra.jpg	(from https://kota.co.uk/b2b-transformation)
22:47:56	265375/265375	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:47:57%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/patchwork-1.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/patchwork-1.jpg	(from https://kota.co.uk/healthcare)
22:47:57	97076/97076	---MCZ	200	added ('OK')	text/html	etag:W/%227ded6782976eca755060a71e4fce50fe%22	https://kota.co.uk/work/jumo-health	C:/xampp/htdocs/artistic/kota.co.uk/work/jumo-health.html	(from https://kota.co.uk/healthcare)
22:47:58	131/131	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2003%20Jul%202024%2017:47:58%20GMT	https://kota.co.uk/work/jumo-health/	C:/xampp/htdocs/artistic/kota.co.uk/work/jumo-health/index.html	(from https://kota.co.uk/healthcare)
22:47:58	255916/255916	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:47:58%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/jumo2.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/jumo2.jpg	(from https://kota.co.uk/healthcare)
22:47:59	160332/160332	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:00%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/records.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/records.jpg	(from https://kota.co.uk/media-entertainment)
22:47:59	57799/57799	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:00%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/bento2.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/bento2.jpg	(from https://kota.co.uk/media-entertainment)
22:47:59	108482/108482	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:01%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/bento4-2.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/bento4-2.jpg	(from https://kota.co.uk/media-entertainment)
22:48:00	132/132	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2003%20Jul%202024%2017:48:01%20GMT	https://kota.co.uk/work/records-bars/	C:/xampp/htdocs/artistic/kota.co.uk/work/records-bars/index.html	(from https://kota.co.uk/media-entertainment)
22:48:01	557738/557738	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:01%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/jazz-cafe.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/jazz-cafe.jpg	(from https://kota.co.uk/media-entertainment)
22:48:02	125209/125209	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:03%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/header-3.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/header-3.jpg	(from https://kota.co.uk/retail)
22:48:02	160576/160576	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:03%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/bento1-4.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/bento1-4.jpg	(from https://kota.co.uk/retail)
22:48:03	146/146	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2003%20Jul%202024%2017:48:04%20GMT	https://kota.co.uk/work/jamie-oliver-5-ingredients/	C:/xampp/htdocs/artistic/kota.co.uk/work/jamie-oliver-5-ingredients/index.html	(from https://kota.co.uk/retail)
22:48:03	145551/145551	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:04%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/thoughtful-ux.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/thoughtful-ux.jpg	(from https://kota.co.uk/retail)
22:48:04	160397/160397	---MC-	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2017:48:05%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/wogan-stat.png	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/wogan-stat.png	(from https://kota.co.uk/retail)
22:48:04	613313/613313	---MC-	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2017:48:05%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/stats-aardvark-1.png	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/stats-aardvark-1.png	(from https://kota.co.uk/retail)
22:48:05	946588/946588	---MC-	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2017:48:06%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/stat-love-brands.png	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/stat-love-brands.png	(from https://kota.co.uk/retail)
22:48:05	156052/156052	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:06%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/back-end.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/back-end.jpg	(from https://kota.co.uk/retail)
22:48:06	226975/226975	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:07%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/customised.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/customised.jpg	(from https://kota.co.uk/retail)
22:48:08	157369/157369	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:07%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/06/bento1-6.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/06/bento1-6.jpg	(from https://kota.co.uk/retail)
22:48:08	15115/15115	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:09%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/image-project-circle.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/image-project-circle.jpg	(from https://kota.co.uk/work/optomen)
22:48:09	217390/217390	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:10%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/Image-1-1.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/Image-1-1.jpg	(from https://kota.co.uk/work/optomen)
22:48:10	79220/79220	---MCZ	200	added ('OK')	text/html	etag:W/%225771f09226aeb92bc0f674adcdc1c574%22	https://kota.co.uk/blog/5-ways-ai-can-improve-web-design	C:/xampp/htdocs/artistic/kota.co.uk/blog/5-ways-ai-can-improve-web-design.html	(from https://kota.co.uk/work/optomen)
22:48:10	30357/30357	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%222f620fdc4e4d8b846ac3e9c71de1f918%22	https://kota.co.uk/app/uploads/2024/02/image003.jpg	C:/xampp/htdocs/artistic/kota.co.uk/app/uploads/2024/02/image003.jpg	(from https://kota.co.uk/work/optomen)
22:48:14	285371/285371	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:14%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/Image-2.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/Image-2.jpg	(from https://kota.co.uk/work/optomen)
22:48:14	232707/232707	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:15%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/Image-3.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/Image-3.jpg	(from https://kota.co.uk/work/optomen)
22:48:14	290390/290390	---M--	200	added ('OK')	image/jpeg	etag:%2265e08a1a-46e56%22	https://content.kota.co.uk/app/uploads/2024/02/image003.jpg	C:/xampp/htdocs/artistic/content.kota.co.uk/app/uploads/2024/02/image003.jpg	(from https://kota.co.uk/work/optomen)
22:48:15	177259/177259	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:16%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/Image-4.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/Image-4.jpg	(from https://kota.co.uk/work/optomen)
22:48:16	32290/32290	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:17%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/01-21.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/01-21.jpg	(from https://kota.co.uk/work/opta-pro)
22:48:17	208590/208590	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:18%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/02-20.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/02-20.jpg	(from https://kota.co.uk/work/opta-pro)
22:48:18	30357/30357	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%222f620fdc4e4d8b846ac3e9c71de1f918%22	https://kota.co.uk/app/uploads/2024/03/op-featured.jpg	C:/xampp/htdocs/artistic/kota.co.uk/app/uploads/2024/03/op-featured.jpg	(from https://kota.co.uk/work/opta-pro)
22:48:18	128/128	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2003%20Jul%202024%2017:48:19%20GMT	https://kota.co.uk/work/opta-pro/	C:/xampp/htdocs/artistic/kota.co.uk/work/opta-pro/index.html	(from https://kota.co.uk/work/opta-pro)
22:48:18	114091/114091	---M--	200	added ('OK')	image/jpeg	etag:%2265e84a40-1bdab%22	https://content.kota.co.uk/app/uploads/2024/03/op-featured.jpg	C:/xampp/htdocs/artistic/content.kota.co.uk/app/uploads/2024/03/op-featured.jpg	(from https://kota.co.uk/work/opta-pro)
22:48:19	288697/288697	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:20%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/03-20.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/03-20.jpg	(from https://kota.co.uk/work/opta-pro)
22:48:19	295008/295008	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:20%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/05-21.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/05-21.jpg	(from https://kota.co.uk/work/opta-pro)
22:48:20	297632/297632	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:21%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/04-21.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/04-21.jpg	(from https://kota.co.uk/work/opta-pro)
22:48:20	278196/278196	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:21%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/06-21.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/06-21.jpg	(from https://kota.co.uk/work/opta-pro)
22:48:21	223520/223520	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:22%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/08-18.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/08-18.jpg	(from https://kota.co.uk/work/opta-pro)
22:48:21	136287/136287	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:22%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/07-20.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/07-20.jpg	(from https://kota.co.uk/work/opta-pro)
22:48:22	142807/142807	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:23%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/op-before.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/op-before.jpg	(from https://kota.co.uk/work/opta-pro)
22:48:23	94807/94807	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:23%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/op-after.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/op-after.jpg	(from https://kota.co.uk/work/opta-pro)
22:48:24	10901/10901	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:25%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/01-13.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/01-13.jpg	(from https://kota.co.uk/work/design4retail)
22:48:24	150467/150467	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:25%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/02-13.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/02-13.jpg	(from https://kota.co.uk/work/design4retail)
22:48:26	30357/30357	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%222f620fdc4e4d8b846ac3e9c71de1f918%22	https://kota.co.uk/app/uploads/2024/03/d4r-featured.jpg	C:/xampp/htdocs/artistic/kota.co.uk/app/uploads/2024/03/d4r-featured.jpg	(from https://kota.co.uk/work/design4retail)
22:48:26	133/133	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2003%20Jul%202024%2017:48:26%20GMT	https://kota.co.uk/work/design4retail/	C:/xampp/htdocs/artistic/kota.co.uk/work/design4retail/index.html	(from https://kota.co.uk/work/design4retail)
22:48:27	702271/702271	---M--	200	added ('OK')	image/jpeg	etag:%2265e5d209-ab73f%22	https://content.kota.co.uk/app/uploads/2024/03/d4r-featured.jpg	C:/xampp/htdocs/artistic/content.kota.co.uk/app/uploads/2024/03/d4r-featured.jpg	(from https://kota.co.uk/work/design4retail)
22:48:27	171511/171511	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:28%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/03-13.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/03-13.jpg	(from https://kota.co.uk/work/design4retail)
22:48:27	185933/185933	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:28%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/04-13.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/04-13.jpg	(from https://kota.co.uk/work/design4retail)
22:48:28	216109/216109	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:29%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/05-13.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/05-13.jpg	(from https://kota.co.uk/work/design4retail)
22:48:28	176343/176343	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:29%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/06-13.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/06-13.jpg	(from https://kota.co.uk/work/design4retail)
22:48:29	208181/208181	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:30%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/09-10.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/09-10.jpg	(from https://kota.co.uk/work/design4retail)
22:48:30	239184/239184	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:31%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/07-13.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/07-13.jpg	(from https://kota.co.uk/work/design4retail)
22:48:30	223234/223234	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:31%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/d4r-before.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/d4r-before.jpg	(from https://kota.co.uk/work/design4retail)
22:48:31	51843/51843	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:32%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/d4r-after.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/d4r-after.jpg	(from https://kota.co.uk/work/design4retail)
22:48:32	22054/22054	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:33%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/01-22.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/01-22.jpg	(from https://kota.co.uk/work/cynozure)
22:48:32	203351/203351	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:33%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/02-21.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/02-21.jpg	(from https://kota.co.uk/work/cynozure)
22:48:33	30357/30357	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%222f620fdc4e4d8b846ac3e9c71de1f918%22	https://kota.co.uk/app/uploads/2024/03/cy-featured.jpg	C:/xampp/htdocs/artistic/kota.co.uk/app/uploads/2024/03/cy-featured.jpg	(from https://kota.co.uk/work/cynozure)
22:48:34	49057/49057	---M--	200	added ('OK')	image/jpeg	etag:%2265e85058-bfa1%22	https://content.kota.co.uk/app/uploads/2024/03/cy-featured.jpg	C:/xampp/htdocs/artistic/content.kota.co.uk/app/uploads/2024/03/cy-featured.jpg	(from https://kota.co.uk/work/cynozure)
22:48:34	279054/279054	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:35%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/11-6-2560x1440.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/11-6-2560x1440.jpg	(from https://kota.co.uk/work/cynozure)
22:48:35	223637/223637	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:36%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/cy-brand-2560x1440.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/cy-brand-2560x1440.jpg	(from https://kota.co.uk/work/cynozure)
22:48:35	85018/85018	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:37%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/10-9.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/10-9.jpg	(from https://kota.co.uk/work/cynozure)
22:48:36	87132/87132	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:37%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/09-16.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/09-16.jpg	(from https://kota.co.uk/work/cynozure)
22:48:37	312730/312730	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:38%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/06-22.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/06-22.jpg	(from https://kota.co.uk/work/cynozure)
22:48:37	178550/178550	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:38%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/08-19.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/08-19.jpg	(from https://kota.co.uk/work/cynozure)
22:48:38	177616/177616	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:39%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/07-21.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/07-21.jpg	(from https://kota.co.uk/work/cynozure)
22:48:40	248886/248886	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:40%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/12-6.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/12-6.jpg	(from https://kota.co.uk/work/cynozure)
22:48:40	140151/140151	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:41%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/cy-before.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/cy-before.jpg	(from https://kota.co.uk/work/cynozure)
22:48:41	115624/115624	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:42%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/cy-after.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/cy-after.jpg	(from https://kota.co.uk/work/cynozure)
22:48:42	83296/83296	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:48:43%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/01-10.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/01-10.jpg	(from https://kota.co.uk/work/records-bars)
